DeviceTimeStamp,Primary_VL1,Primary_VL2,Primary_VL3,Primary_IL1,Primary_IL2,Primary_IL3,Secondary_VL1,Secondary_VL2,Secondary_VL3,Secondary_IL1,Secondary_IL2,Secondary_IL3,Oil_Temperature,Power_factor,High_Voltage_Winding_Resistance_1,High_Voltage_Winding_Resistance_2,High_Voltage_Winding_Resistance_3,Low_Voltage_Winding_Resistance_1,Low_Voltage_Winding_Resistance_2,Low_Voltage_Winding_Resistance_3,Total_copper_loss,Total_iron_loss,Frequency,Fault
28-06-2022 07:00,10.9,11.0,11.0,39.1,38.4,39.1,0.45,0.433,0.46,975.0,960.768,978.282,72.0,0.92,1.99,1.987,1.98,0.01,0.024,0.013,13557.36589,15000.0,50.0,0.0
28-06-2022 07:10,10.99,11.153,11.153,39.1,37.8,39.1,0.44,0.45,0.45,981.41,945.756,978.282,72.0,0.92,1.97,2.01,2.01,0.013,0.03,0.01,16107.06667,15500.0,50.0,0.0
28-06-2022 07:20,10.85,11.1,11.1,39.0,36.5,39.0,0.43,0.43,0.44,978.9,913.23,975.78,72.0,0.92,2.0,1.99,1.98,0.01,0.01,0.012,8879.603096,14000.0,50.0,0.0
28-06-2022 07:30,10.9,11.156,11.156,37.5,38.7,37.5,0.42,0.44,0.433,941.25,968.274,938.25,72.0,0.92,1.997,1.987,1.97,0.02,0.023,0.016,15950.76714,13000.0,50.0,0.0
28-06-2022 07:40,11.0,11.05,11.05,38.4,36.0,38.4,0.433,0.45,0.46,963.84,900.72,960.768,72.0,0.92,1.987,2.0,2.01,0.034,0.03,0.014,21474.57972,12000.0,50.0,0.0
28-06-2022 07:50,10.9,11.19,11.19,37.8,39.5,37.8,0.45,0.46,0.44,948.78,988.29,945.756,72.0,0.92,1.98,1.97,1.99,0.023,0.02,0.01,16331.40253,13500.0,50.0,0.0
28-06-2022 08:00,10.94,11.1,11.1,36.5,39.1,36.5,0.43,0.45,0.45,916.15,978.282,913.23,72.0,0.92,1.97,2.06,1.97,0.023,0.02,0.01,15617.62275,14000.0,50.0,0.0
28-06-2022 08:10,10.91,10.95,10.95,38.0,39.1,38.0,0.44,0.44,0.45,953.8,978.282,950.76,74.0,0.92,2.0,1.97,2.0,0.02,0.014,0.014,13464.75151,15000.0,50.0,0.0
28-06-2022 08:20,11.0,10.84,10.84,37.5,39.0,37.5,0.45,0.45,0.44,941.25,975.78,938.25,74.0,0.92,2.01,2.01,1.97,0.01,0.01,0.01,9014.816403,16000.0,50.0,0.0
28-06-2022 08:30,10.9,10.86,10.86,38.3,37.5,38.3,0.46,0.44,0.43,959.415,938.25,958.266,74.0,0.92,1.99,1.99,1.96,0.03,0.01,0.01,15006.56018,17000.0,50.0,0.0
28-06-2022 08:40,10.923,10.95,10.95,38.5,38.4,38.5,0.45,0.43,0.42,964.425,960.768,963.27,74.0,0.92,1.97,2.0,1.97,0.02,0.01,0.014,12211.9113,16500.0,50.0,0.0
28-06-2022 08:50,10.94,10.8,10.8,37.6,37.8,37.6,0.44,0.42,0.433,941.88,945.756,940.752,74.0,0.92,2.0,2.01,2.01,0.01,0.03,0.01,14751.85507,14000.0,50.0,0.0
28-06-2022 09:00,11.0,10.85,10.85,38.2,36.5,38.2,0.45,0.42,0.45,956.91,913.23,955.764,74.0,0.92,1.987,1.99,1.99,0.03,0.02,0.01,17538.07191,15500.0,50.0,0.0
28-06-2022 09:10,10.92,10.9,10.9,39.2,38.0,39.2,0.44,0.42,0.43,981.96,950.76,980.784,74.0,0.92,2.01,1.97,2.0,0.02,0.01,0.03,12453.46151,14000.0,50.0,0.0
28-06-2022 09:20,10.96,10.99,10.99,36.9,37.5,36.9,0.43,0.46,0.44,924.345,938.25,923.238,74.0,0.92,2.03,2.0,2.01,0.02,0.03,0.02,17276.51154,13000.0,50.0,0.0
28-06-2022 09:30,10.8,10.85,10.85,39.2,38.3,39.2,0.42,0.433,0.45,981.96,958.266,980.784,74.0,0.92,2.01,1.97,1.99,0.04,0.02,0.01,21993.81111,12000.0,50.0,0.0
28-06-2022 09:40,10.84,10.9,10.9,38.4,38.5,38.4,0.42,0.46,0.46,961.92,963.27,960.768,74.0,0.92,1.98,1.996,1.997,0.01,0.02,0.03,12220.80063,13500.0,50.0,0.0
28-06-2022 09:50,10.83,11.0,11.0,39.2,37.6,39.2,0.42,0.44,0.45,981.96,940.752,980.784,74.0,0.92,2.01,2.03,2.0,0.02,0.04,0.02,21245.65224,14000.0,50.0,0.0
28-06-2022 10:00,11.1,10.9,10.9,36.9,38.2,36.9,0.46,0.45,0.44,924.345,955.764,923.238,73.0,0.92,1.96,2.01,1.997,0.01,0.01,0.02,8672.804319,15000.0,50.0,0.0
28-06-2022 10:10,11.1,10.94,10.94,39.2,39.2,39.2,0.433,0.45,0.45,976.08,980.784,980.784,73.0,0.92,1.985,1.98,1.996,0.013,0.02,0.04,13607.80189,16000.0,50.0,0.0
28-06-2022 10:20,10.9,10.91,10.91,38.4,36.9,38.4,0.46,0.44,0.44,956.16,923.238,960.768,73.0,0.92,2.01,2.01,2.03,0.01,0.01,0.01,8789.923227,17000.0,50.0,0.0
28-06-2022 10:30,10.92,11.16,11.16,39.5,39.2,39.5,0.44,0.43,0.43,983.55,980.784,988.29,73.0,0.92,1.99,1.986,2.01,0.02,0.013,0.02,13721.70973,16500.0,50.0,0.0
28-06-2022 10:40,10.96,11.0,11.0,39.1,38.4,39.1,0.45,0.42,0.42,973.59,960.768,978.282,73.0,0.92,2.0,1.985,1.98,0.03,0.01,0.01,15562.84145,15000.0,50.0,0.0
28-06-2022 10:50,10.8,10.8,10.8,39.1,39.2,39.1,0.45,0.433,0.42,973.59,980.784,978.282,73.0,0.92,2.03,2.01,2.01,0.01,0.02,0.013,12665.09215,15500.0,50.0,0.0
28-06-2022 11:00,10.84,10.85,10.85,39.0,36.9,39.0,0.44,0.45,0.42,971.1,923.238,975.78,73.0,0.92,2.03,1.99,1.96,0.014,0.03,0.01,15853.89893,14000.0,50.0,0.0
28-06-2022 11:10,10.83,10.9,10.9,37.5,39.2,37.5,0.43,0.43,0.46,933.75,980.784,938.25,73.0,0.92,2.01,2.0,1.995,0.03,0.01,0.02,14833.37356,13000.0,50.0,0.0
28-06-2022 11:20,10.82,10.99,10.99,38.4,38.4,38.4,0.42,0.44,0.433,956.16,960.768,960.768,73.0,0.92,1.98,2.03,2.01,0.02,0.014,0.03,13371.18842,12000.0,50.0,0.0
28-06-2022 11:30,11.0,10.85,10.85,37.8,36.0,37.8,0.279060403,0.263918919,0.273602402,1490.0,1480.0,1499.0,95.0,0.92,2.01,2.03,1.99,0.024,0.03,0.01,34347.5385,13500.0,50.0,1.0
28-06-2022 11:40,11.153,10.9,10.9,36.5,39.5,36.5,0.271208861,0.286651132,0.26488016,1501.0,1502.0,1502.0,101.0,0.92,1.96,2.01,2.0,0.03,0.02,0.014,34347.5385,14000.0,50.0,1.0
28-06-2022 11:50,11.1,11.0,11.0,38.0,39.1,38.0,0.280825566,0.286351531,0.278110446,1502.0,1502.0,1503.0,104.0,0.92,1.995,1.98,2.03,0.01,0.024,0.03,34496.1652,15000.0,50.0,1.0
28-06-2022 12:00,11.156,10.9,10.9,37.5,39.1,37.5,0.278528628,0.283748336,0.271956088,1502.0,1502.0,1503.0,104.0,0.92,2.01,2.01,2.03,0.014,0.03,0.02,34446.46103,16000.0,50.0,1.0
28-06-2022 12:10,11.05,10.94,10.94,38.3,39.0,38.3,0.281955363,0.284061252,0.278962716,1501.0,1502.0,1502.0,101.0,0.92,1.99,1.96,2.01,0.03,0.01,0.024,34499.17117,17000.0,50.0,1.0
28-06-2022 12:20,11.0,10.91,10.91,38.5,37.5,38.5,0.28195739,0.272386818,0.279464405,1502.0,1502.0,1503.0,104.0,0.92,1.997,1.95,1.998,0.02,0.014,0.03,34466.45517,16500.0,50.0,1.0
28-06-2022 12:30,10.9,11.0,11.0,37.6,38.4,37.6,0.27286285,0.281225033,0.275182967,1502.0,1502.0,1503.0,104.0,0.92,2.0,2.01,2.01,0.024,0.03,0.01,34420.90587,15000.0,50.0,1.0
28-06-2022 12:40,10.923,10.9,10.9,38.2,37.8,38.2,0.45,0.45,0.433,0.0,0.0,0.0,90.0,0.92,1.97,1.99,1.986,0.03,0.02,0.014,2854.841467,15500.0,50.0,1.0
28-06-2022 12:50,10.94,10.923,10.923,39.2,36.5,39.2,0.45,0.45,0.45,0.0,0.0,0.0,80.0,0.92,1.986,1.987,1.995,0.01,0.024,0.03,2893.646,14000.0,50.0,1.0
28-06-2022 13:00,11.0,10.94,10.94,36.9,38.0,36.9,0.44,0.44,0.43,0.0,0.0,0.0,80.0,0.92,1.98,2.0,2.01,0.023,0.03,0.02,2736.199833,13000.0,50.0,1.0
28-06-2022 13:10,10.92,11.0,11.0,37.6,37.5,37.6,0.821184,0.825,0.8272,500.0,500.0,500.0,67.0,0.92,2.01,1.97,1.99,0.03,0.01,0.024,6280.200667,12000.0,50.0,1.0
28-06-2022 13:20,10.96,10.92,10.92,38.2,38.3,38.2,0.45,0.42,0.45,957.0,958.266,955.764,73.0,0.92,1.99,1.986,1.998,0.01,0.023,0.03,13013.38377,13500.0,50.0,0.0
28-06-2022 13:30,10.8,10.96,10.96,39.2,38.5,39.2,0.45,0.433,0.46,987.0,963.27,980.784,73.0,0.92,2.0,1.998,2.0,0.02,0.03,0.01,18812.65204,14000.0,50.0,0.0
28-06-2022 13:40,10.84,10.8,10.8,36.9,37.6,36.9,0.44,0.45,0.45,923.0,940.752,923.238,73.0,0.92,2.02,2.01,1.991,0.02,0.01,0.023,11404.34435,15000.0,50.0,0.0
28-06-2022 13:50,10.83,10.84,10.84,39.2,38.2,39.2,0.43,0.43,0.44,978.0,955.764,980.784,73.0,0.92,1.98,1.99,1.996,0.04,0.02,0.03,21857.34941,16000.0,50.0,0.0
28-06-2022 14:00,10.82,10.83,10.83,38.4,39.2,38.4,0.42,0.44,0.433,965.0,980.784,960.768,73.0,0.92,2.0,2.0,1.98,0.01,0.02,0.01,12500.87719,17000.0,50.0,0.0
28-06-2022 14:10,11.0,10.82,10.82,38.3,36.9,38.3,0.433,0.45,0.46,958.0,923.238,958.266,73.0,0.92,1.99,2.02,2.01,0.02,0.04,0.02,20362.3979,16500.0,50.0,0.0
28-06-2022 14:20,11.153,11.14,11.14,38.5,39.2,38.5,0.45,0.46,0.44,964.0,980.784,963.27,73.0,0.92,2.0,1.98,1.99,0.01,0.01,0.02,9296.107549,15000.0,50.0,0.0
28-06-2022 14:30,11.1,11.05,11.05,37.6,38.4,37.6,0.43,0.45,0.45,941.0,960.768,940.752,73.0,0.92,2.03,2.0,2.0,0.013,0.02,0.04,12885.65296,15500.0,50.0,0.0
28-06-2022 14:40,11.156,10.93,10.93,38.2,39.2,38.2,0.44,0.44,0.45,957.0,980.784,955.764,73.0,0.92,2.02,1.99,2.02,0.01,0.01,0.01,9246.887796,14000.0,50.0,0.0
28-06-2022 14:50,11.05,10.99,10.99,39.2,36.9,39.2,0.45,0.45,0.44,979.0,923.238,980.784,73.0,0.92,1.98,2.0,1.98,0.03,0.013,0.02,16220.64978,13000.0,50.0,0.0
28-06-2022 15:00,11.19,11.195,11.195,36.9,39.2,36.9,0.46,0.44,0.43,926.0,980.784,923.238,73.0,0.92,1.97,2.03,2.0,0.02,0.01,0.01,11767.69861,12000.0,50.0,0.0
28-06-2022 15:10,11.1,10.96,10.96,39.2,38.4,39.2,0.45,0.43,0.42,987.84,960.768,980.784,73.0,0.92,1.99,2.02,1.99,0.01,0.03,0.013,15519.24058,13500.0,50.0,0.0
28-06-2022 15:20,10.95,11.0,11.0,38.4,39.5,38.4,0.44,0.42,0.433,967.68,988.29,960.768,75.0,0.92,2.0,1.98,2.0,0.03,0.02,0.01,18874.54088,14000.0,50.0,0.0
28-06-2022 15:30,10.84,10.9,10.9,38.7,39.1,38.7,0.45,0.42,0.45,975.24,978.282,968.274,75.0,0.92,2.03,1.97,2.03,0.02,0.01,0.03,12571.2144,15000.0,50.0,0.0
28-06-2022 15:40,10.86,10.923,10.923,36.0,39.1,36.0,0.44,0.42,0.43,907.2,978.282,900.72,75.0,0.92,2.03,1.99,2.02,0.02,0.03,0.02,17826.81775,16000.0,50.0,0.0
28-06-2022 15:50,10.95,10.94,10.94,39.5,39.0,39.5,0.43,0.46,0.44,995.4,975.78,988.29,75.0,0.92,1.96,2.0,1.98,0.02,0.02,0.01,16019.54109,17000.0,50.0,0.0
28-06-2022 16:00,11.0,11.0,11.0,39.1,37.5,39.1,0.42,0.433,0.45,985.32,938.25,978.282,75.0,0.92,1.995,2.03,1.991,0.01,0.02,0.03,12097.56296,16500.0,50.0,0.0
28-06-2022 16:10,11.153,10.92,10.92,39.1,38.4,39.1,0.42,0.46,0.46,985.32,960.768,978.282,75.0,0.92,2.01,2.03,1.99,0.03,0.02,0.02,18905.11017,14000.0,50.0,0.0
28-06-2022 16:20,11.1,10.96,10.96,39.0,37.8,39.0,0.42,0.44,0.45,982.8,945.756,975.78,75.0,0.92,2.01,1.996,2.0,0.02,0.01,0.02,12411.05039,15500.0,50.0,0.0
28-06-2022 16:30,11.156,10.8,10.8,37.5,36.5,37.5,0.46,0.45,0.44,945.0,913.23,938.25,75.0,0.92,2.03,1.9985,2.03,0.01,0.03,0.02,14113.52087,14000.0,50.0,0.0
28-06-2022 16:40,11.05,10.84,10.84,38.4,38.0,38.4,0.433,0.45,0.45,967.68,951.52,961.536,75.0,0.92,2.01,2.01,2.03,0.03,0.02,0.01,18356.40715,13000.0,50.0,0.0
28-06-2022 16:50,11.19,10.83,10.83,37.8,37.5,37.8,0.46,0.44,0.44,952.56,939.0,946.512,75.0,0.92,1.98,2.01,1.996,0.02,0.01,0.03,11833.54892,12000.0,50.0,0.0
28-06-2022 17:00,11.1,10.82,10.82,36.5,38.3,36.5,0.44,0.43,0.43,919.8,959.032,913.96,75.0,0.92,2.01,2.03,1.985,0.02,0.03,0.02,17610.43892,13500.0,50.0,0.0
28-06-2022 17:10,10.95,11.0,11.0,38.7,38.5,38.7,0.45,0.42,0.42,975.24,964.04,969.048,75.0,0.92,1.976,2.01,2.01,0.01,0.02,0.01,12352.39944,14000.0,50.0,0.0
28-06-2022 17:20,10.84,11.153,11.153,36.0,37.6,36.0,0.45,0.433,0.42,907.2,941.504,901.44,75.0,0.92,2.01,1.98,2.01,0.01,0.02,0.03,11331.64068,15000.0,50.0,0.0
28-06-2022 17:30,10.86,11.1,11.1,39.5,38.2,39.5,0.44,0.45,0.42,995.4,956.528,989.08,75.0,0.92,2.01,2.01,2.03,0.02,0.01,0.02,12740.71512,16000.0,50.0,0.0
28-06-2022 17:40,10.95,11.156,11.156,39.1,39.2,39.1,0.43,0.43,0.46,985.32,981.568,979.064,75.0,0.92,1.99,1.976,2.01,0.01,0.01,0.02,9504.844777,17000.0,50.0,0.0
28-06-2022 17:50,10.8,11.05,11.05,39.1,36.9,39.1,0.42,0.44,0.433,985.32,923.976,979.064,75.0,0.92,1.97,1.985,1.98,0.013,0.02,0.01,12815.7135,16500.0,50.0,0.0
28-06-2022 18:00,11.18,11.2,11.2,39.0,37.6,39.0,0.433,0.45,0.46,982.8,941.504,976.56,75.0,0.92,2.0,2.01,2.01,0.01,0.01,0.01,9157.96314,15000.0,50.0,0.0
28-06-2022 18:10,11.13,11.0,11.0,37.5,38.2,37.5,0.45,0.46,0.44,945.0,956.528,939.0,75.0,0.92,1.997,1.99,1.996,0.02,0.013,0.02,12764.20648,15500.0,50.0,0.0
28-06-2022 18:20,11.04,10.95,10.95,38.4,39.2,38.4,0.43,0.45,0.45,967.68,981.568,961.536,75.0,0.92,1.986,1.97,1.995,0.034,0.01,0.01,16793.17757,14000.0,50.0,0.0
28-06-2022 18:30,10.89,10.89,10.89,37.8,36.9,37.8,0.44,0.44,0.45,952.56,923.976,946.512,75.0,0.92,1.997,2.0,2.01,0.023,0.02,0.013,15468.34741,13000.0,50.0,0.0
28-06-2022 18:40,10.94,11.03,11.03,36.5,39.2,36.5,0.45,0.433,0.44,919.8,981.568,913.96,75.0,0.92,1.97,1.987,1.99,0.023,0.034,0.01,20185.02177,12000.0,50.0,0.0
28-06-2022 18:50,10.98,11.01,11.01,38.0,38.4,38.0,0.46,0.46,0.43,957.6,961.536,951.52,75.0,0.92,1.97,2.01,1.97,0.02,0.023,0.02,16092.29841,13500.0,50.0,0.0
28-06-2022 19:00,11.19,10.9,10.9,37.5,38.3,37.5,0.45,0.44,0.42,946.875,959.032,939.0,75.0,0.92,2.0,1.997,2.0,0.01,0.023,0.034,12902.03422,14000.0,50.0,0.0
28-06-2022 19:10,10.97,11.02,11.02,38.3,38.5,38.3,0.44,0.45,0.433,967.075,964.04,959.032,75.0,0.92,1.997,1.987,2.012,0.03,0.02,0.023,18497.51153,15000.0,50.0,0.0
28-06-2022 19:20,10.84,11.17,11.17,38.5,37.6,38.5,0.433,0.45,0.45,972.125,941.504,964.04,75.0,0.92,2.01,2.0,2.012,0.02,0.01,0.023,12192.04685,16000.0,50.0,0.0
28-06-2022 19:30,10.99,11.12,11.12,37.6,38.2,37.6,0.46,0.44,0.43,949.4,956.528,941.504,75.0,0.92,1.992,2.01,1.997,0.01,0.03,0.02,15017.78972,17000.0,50.0,0.0
28-06-2022 19:40,11.0,11.0,11.0,38.2,39.2,38.2,0.44,0.43,0.44,964.55,981.568,956.528,75.0,0.92,2.01,1.99,1.987,0.03,0.02,0.01,18693.42567,16500.0,50.0,0.0
28-06-2022 19:50,11.1,10.9,11.1,39.2,36.9,39.2,0.29046729,0.270302419,0.292026846,1498.0,1488.0,1490.0,90.0,0.92,1.99,1.97,2.0,0.02,0.01,0.03,34034.2012,15000.0,50.0,1.0
28-06-2022 20:00,11.0,11.0,10.9,36.9,39.2,36.9,0.27041972,0.287083888,0.267782956,1501.0,1502.0,1502.0,95.0,0.92,2.01,2.0,2.01,0.02,0.03,0.02,34370.77063,15500.0,50.0,1.0
28-06-2022 20:10,11.153,10.9,10.9,39.2,38.4,39.2,0.291076964,0.278668442,0.284284764,1502.0,1502.0,1503.0,100.0,0.92,1.976,1.987,1.99,0.04,0.02,0.01,34582.69787,14000.0,50.0,1.0
28-06-2022 20:20,11.1,10.923,10.9,38.4,38.7,38.4,0.283781625,0.281438149,0.278483034,1502.0,1502.0,1503.0,100.0,0.92,1.978,1.986,1.987,0.01,0.02,0.03,34516.0708,13000.0,50.0,1.0
28-06-2022 20:30,11.156,10.94,10.9,38.2,36.0,38.5,0.44,0.44,0.433,0.0,0.0,0.0,80.0,0.92,2.01,2.03,2.0,0.02,0.04,0.02,2783.162567,12000.0,50.0,1.0
28-06-2022 20:40,11.05,11.0,11.0,39.2,39.5,37.6,0.45,0.45,0.46,0.0,0.0,0.0,80.0,0.92,1.99,2.01,1.97,0.01,0.01,0.02,2961.9148,13500.0,50.0,1.0
28-06-2022 20:50,11.19,10.92,10.9,36.9,39.1,38.2,0.825822,0.853944,0.83276,500.0,500.0,500.0,60.0,0.92,1.97,1.98,2.01,0.013,0.02,0.04,6355.7194,14000.0,50.0,1.0
28-06-2022 21:00,11.1,10.96,10.923,39.2,39.1,39.2,0.43,0.45,0.45,989.8,979.064,981.568,75.0,0.92,2.0,2.01,2.03,0.01,0.01,0.01,9552.695514,15000.0,50.0,0.0
28-06-2022 21:10,10.95,10.8,10.94,38.4,39.0,36.9,0.44,0.44,0.45,969.6,976.56,923.976,75.0,0.92,1.97,1.986,2.01,0.02,0.013,0.02,13293.69689,16000.0,50.0,0.0
28-06-2022 21:20,10.84,10.84,11.0,38.3,37.5,38.2,0.45,0.45,0.44,967.075,939.0,956.528,75.0,0.92,1.96,1.985,1.98,0.03,0.01,0.01,15146.53427,17000.0,50.0,0.0
28-06-2022 21:30,10.86,10.83,10.92,38.5,38.4,39.2,0.46,0.44,0.43,972.125,961.536,981.568,75.0,0.92,2.02,2.01,2.01,0.01,0.02,0.013,12333.57238,16500.0,50.0,0.0
28-06-2022 21:40,10.95,10.82,10.96,37.6,37.8,36.9,0.45,0.43,0.42,949.4,946.512,923.976,75.0,0.92,2.03,1.99,1.976,0.014,0.03,0.01,15969.56651,15000.0,50.0,0.0
28-06-2022 21:50,10.8,11.0,10.8,38.2,36.5,39.2,0.44,0.42,0.433,961.112,913.96,981.568,75.0,0.92,2.01,2.0,1.995,0.03,0.01,0.02,14916.03922,15500.0,50.0,0.0
28-06-2022 22:00,10.85,11.153,10.84,39.2,38.7,38.4,0.45,0.42,0.45,986.272,969.048,961.536,75.0,0.92,1.98,2.03,2.01,0.02,0.014,0.03,13892.32504,14000.0,50.0,0.0
28-06-2022 22:10,10.9,11.1,10.83,36.9,36.0,38.3,0.44,0.42,0.43,928.404,901.44,959.032,75.0,0.92,2.01,2.03,1.99,0.024,0.03,0.01,17786.88514,13000.0,50.0,0.0
28-06-2022 22:20,10.99,11.156,10.82,39.2,39.5,38.5,0.43,0.46,0.44,986.272,989.08,964.04,75.0,0.92,1.996,2.01,2.0,0.03,0.02,0.014,19309.59706,12000.0,50.0,0.0
28-06-2022 22:30,10.85,11.05,11.0,38.4,39.1,37.6,0.42,0.433,0.45,966.144,979.064,941.504,75.0,0.92,2.075,1.98,2.03,0.01,0.024,0.03,13774.95586,13500.0,50.0,0.0
28-06-2022 22:40,10.9,11.19,11.153,38.7,39.1,38.2,0.42,0.46,0.46,973.692,979.064,956.528,75.0,0.92,2.01,2.01,2.03,0.014,0.03,0.02,17031.56926,14000.0,50.0,0.0
28-06-2022 22:50,11.0,11.1,11.1,36.0,39.0,39.2,0.42,0.44,0.45,905.76,976.56,981.568,75.0,0.92,1.99,1.96,2.01,0.03,0.01,0.024,14273.71123,15000.0,50.0,0.0
28-06-2022 23:00,10.9,10.95,11.156,39.5,37.5,36.9,0.46,0.45,0.44,993.82,939.0,923.976,75.0,0.92,2.01,1.995,1.98,0.02,0.014,0.03,13587.64539,16000.0,50.0,0.0
28-06-2022 23:10,10.94,10.84,11.05,39.1,38.4,39.2,0.433,0.45,0.45,983.756,961.536,981.568,75.0,0.92,2.0,2.01,2.01,0.024,0.03,0.01,20027.70429,17000.0,50.0,0.0
28-06-2022 23:20,11.0,10.86,11.19,39.1,37.8,38.4,0.46,0.44,0.44,983.756,946.512,961.536,75.0,0.92,1.97,1.99,1.976,0.03,0.02,0.014,18577.77157,16500.0,50.0,0.0
28-06-2022 23:30,10.8,10.95,11.1,39.0,36.5,38.7,0.44,0.43,0.43,981.24,913.96,969.048,75.0,0.92,2.0,1.987,1.95,0.01,0.024,0.03,12771.60541,14000.0,50.0,0.0
28-06-2022 23:40,10.85,11.0,10.95,37.5,38.0,36.0,0.45,0.42,0.42,943.5,951.52,901.44,75.0,0.92,1.97,2.0,2.01,0.023,0.03,0.02,18639.14412,15500.0,50.0,0.0
28-06-2022 23:50,10.9,11.153,10.84,38.4,37.5,39.5,0.45,0.433,0.42,966.144,939.0,989.08,75.0,0.92,1.97,1.97,1.99,0.03,0.01,0.024,15208.02266,14000.0,50.0,0.0
29-06-2022 00:00,10.99,11.1,10.86,37.8,38.3,39.1,0.44,0.45,0.42,951.048,959.032,979.064,75.0,0.92,1.98,1.996,1.987,0.01,0.023,0.03,13007.71023,13000.0,50.0,0.0
29-06-2022 00:10,10.85,11.156,10.95,36.5,38.5,39.1,0.43,0.43,0.46,918.34,964.04,979.064,75.0,0.92,2.0,1.998,2.0,0.02,0.03,0.01,17813.86897,12000.0,50.0,0.0
29-06-2022 00:20,10.9,11.05,11.0,38.7,37.6,39.0,0.42,0.44,0.433,973.692,941.504,976.56,75.0,0.92,2.01,2.01,2.03,0.02,0.01,0.023,12262.64181,13500.0,50.0,0.0
29-06-2022 00:30,11.0,11.19,11.153,36.0,38.2,37.5,0.433,0.45,0.46,905.76,956.528,939.0,75.0,0.92,2.012,1.99,1.996,0.04,0.02,0.03,19820.48267,14000.0,50.0,0.0
29-06-2022 00:40,10.9,11.1,11.1,39.5,39.2,38.4,0.45,0.46,0.44,993.82,981.568,961.536,75.0,0.92,2.0,2.0,1.98,0.01,0.02,0.01,12756.44029,15000.0,50.0,0.0
29-06-2022 00:50,10.94,10.95,11.156,39.1,36.9,37.8,0.43,0.45,0.45,983.756,923.976,946.512,75.0,0.92,2.01,2.02,2.01,0.02,0.04,0.02,20739.68074,16000.0,50.0,0.0
29-06-2022 01:00,10.91,10.84,11.05,39.1,39.2,36.5,0.44,0.44,0.45,983.756,981.568,913.96,75.0,0.92,1.99,1.98,1.99,0.01,0.01,0.02,9355.617287,17000.0,50.0,0.0
29-06-2022 01:10,11.0,10.86,11.19,39.0,38.4,38.7,0.45,0.433,0.44,981.24,961.536,969.048,75.0,0.92,1.97,2.0,2.0,0.013,0.02,0.04,13329.1589,16500.0,50.0,0.0
29-06-2022 01:20,10.9,10.95,11.1,37.5,38.5,36.0,0.46,0.44,0.43,938.25,964.04,901.44,75.0,0.92,2.0,1.99,2.02,0.01,0.01,0.01,8828.657914,15000.0,50.0,0.0
29-06-2022 01:30,10.923,10.8,10.95,38.4,37.6,39.5,0.45,0.46,0.42,960.768,941.504,989.08,75.0,0.92,2.0,2.0,1.98,0.03,0.013,0.02,16033.85275,15500.0,50.0,0.0
29-06-2022 01:40,10.94,10.85,10.84,37.8,38.2,39.1,0.44,0.42,0.433,945.756,956.528,979.064,75.0,0.92,2.02,2.03,2.0,0.02,0.01,0.01,11984.82367,14000.0,50.0,0.0
29-06-2022 01:50,11.0,10.9,10.86,36.5,39.2,39.1,0.433,0.41,0.45,913.23,981.568,979.064,75.0,0.92,2.03,2.02,1.99,0.01,0.03,0.013,15369.23417,13000.0,50.0,0.0
29-06-2022 02:00,10.92,10.99,10.95,38.0,36.9,39.0,0.44,0.4,0.43,950.76,923.976,976.56,75.0,0.92,2.01,1.98,2.0,0.03,0.02,0.01,17614.3879,12000.0,50.0,0.0
29-06-2022 02:10,10.96,10.85,10.8,37.5,38.2,37.5,0.46,0.39,0.44,938.25,956.528,939.0,75.0,0.92,1.98,1.97,2.03,0.02,0.01,0.03,11765.8849,13500.0,50.0,0.0
29-06-2022 02:20,10.8,10.9,10.85,38.3,39.2,38.4,0.42,0.38,0.45,958.266,981.568,961.536,75.0,0.92,2.01,1.99,2.02,0.02,0.03,0.02,18757.9837,14000.0,50.0,0.0
29-06-2022 02:30,10.84,11.0,10.9,38.5,36.9,37.8,0.41,0.433,0.46,963.27,923.976,946.512,75.0,0.92,1.98,2.0,1.98,0.02,0.02,0.01,14709.68605,15000.0,50.0,0.0
29-06-2022 02:40,10.83,10.9,10.99,37.6,39.2,36.5,0.4,0.44,0.45,940.752,981.568,913.96,75.0,0.92,1.99,2.03,1.997,0.01,0.02,0.03,12246.78056,16000.0,50.0,0.0
29-06-2022 02:50,11.1,10.94,10.85,38.2,38.4,38.0,0.39,0.46,0.44,955.764,961.536,951.52,75.0,0.92,2.01,2.03,1.99,0.03,0.02,0.02,18238.19797,17000.0,50.0,0.0
29-06-2022 03:00,11.1,10.91,10.9,39.2,38.3,37.5,0.38,0.42,0.433,980.784,959.032,939.0,75.0,0.92,1.99,1.986,2.0,0.02,0.01,0.02,12412.86867,16500.0,50.0,0.0
29-06-2022 03:10,10.9,11.16,11.0,36.9,38.5,38.3,0.433,0.41,0.44,923.238,964.04,959.032,75.0,0.92,2.0,1.995,2.03,0.01,0.03,0.02,15027.38459,15000.0,50.0,0.0
29-06-2022 03:20,10.92,11.0,10.9,39.2,37.6,38.5,0.44,0.4,0.46,981.568,941.504,964.04,75.0,0.92,2.03,2.01,2.03,0.03,0.02,0.01,18537.50417,15500.0,50.0,0.0
