DeviceTimeStamp,Primary_VL1,Primary_VL2,Primary_VL3,Primary_IL1,Primary_IL2,Primary_IL3,Secondary_VL1,Secondary_VL2,Secondary_VL3,Secondary_IL1,Secondary_IL2,Secondary_IL3,Oil_Temperature,Power_factor,High_Voltage_Winding_1,High_Voltage_Winding_2,High_Voltage_Winding_3,Low_Voltage_Winding_1,Low_Voltage_Winding_2,Low_Voltage_Winding_3,hv1-lv1,v2-lv2,hv3-lv3,primary_copper_loss,secondary_copper_loss,Total_copper_loss,Total_iron_loss,total_loss,efficiency
27-06-2022 12:46,11.1,10.92,10.92,37.5,38,36.5,0.45,0.42,0.42,939,950.76,913.23,72,0.92,1.98,1.97,1.99,0.03,0.01,0.014,1.96,1.96,1.976,2760.0775,11834.62033,14594.69783,13500,28094.69783,0.966073086
27-06-2022 12:47,10.95,10.96,10.96,38.4,37.5,38,0.45,0.433,0.42,959,938.25,950.76,72,0.92,1.97,1.96,1.97,0.02,0.02,0.03,1.96,1.94,1.94,2835.271067,12009.46802,14844.73908,14000,28844.73908,0.965198863
27-06-2022 12:48,10.84,10.8,10.8,37.8,38.3,37.5,0.44,0.45,0.42,945,958.266,938.25,72,0.92,1.99,2.03,2,0.01,0.01,0.02,1.96,2.02,1.98,2877.892767,6043.917423,8921.810189,15000,23921.81019,0.970965922
27-06-2022 12:48,10.86,10.84,10.84,36.5,38.5,38.3,0.43,0.43,0.46,913,963.27,958.266,72,0.92,2,2.01,1.97,0.03,0.013,0.024,1.98,1.997,1.946,2844.531933,12364.20886,15208.7408,16000,31208.7408,0.962453787
27-06-2022 12:49,10.95,10.83,10.83,38,37.6,38.5,0.42,0.44,0.433,950,940.752,963.27,72,0.92,2.03,1.98,1.96,0.02,0.01,0.03,2.01,1.97,1.93,2878.5916,8976.347118,11854.93872,17000,28854.93872,0.965186986
27-06-2022 12:50,10.8,10.82,10.82,37.5,38.2,37.6,0.433,0.45,0.46,944,955.764,940.752,72,0.92,2.03,2.01,2.03,0.02,0.02,0.02,2.01,1.99,2.01,2885.897567,12037.07717,14922.97474,16500,31422.97474,0.96220579
27-06-2022 12:50,10.85,11,11,38.3,39.2,38.2,0.45,0.46,0.44,958,980.784,955.764,72,0.92,1.96,1.98,2.01,0.02,0.03,0.01,1.95,1.95,2,2950.241333,15740.98509,18691.22643,15000,33691.22643,0.959587884
27-06-2022 12:51,10.9,11.153,11.153,38.5,36.9,39.2,0.43,0.45,0.45,963,923.238,980.784,72,0.92,1.95,1.99,1.98,0.01,0.01,0.03,1.92,1.98,1.95,2880.8462,5942.265855,8823.112055,15500,24323.11206,0.970493231
27-06-2022 12:52,10.99,11.1,11.1,37.6,39.2,36.9,0.44,0.44,0.45,945,980.784,923.238,72,0.92,2.01,2.01,2.01,0.03,0.014,0.02,1.99,1.996,1.99,2889.0467,13425.44544,16314.49214,14000,30314.49214,0.963490349
27-06-2022 12:52,10.85,11.156,11.156,38.2,38.4,39.2,0.45,0.433,0.44,958,960.768,980.784,72,0.92,2.01,1.99,1.98,0.02,0.03,0.01,2,1.96,1.97,2969.998,15352.44744,18322.44544,13000,31322.44544,0.962322146
27-06-2022 12:53,10.9,11.05,11.05,39.2,38.7,38.4,0.46,0.46,0.43,980,968.274,960.768,72,0.92,2.03,2,1.99,0.01,0.02,0.03,2,1.98,1.96,3016.377867,9461.304607,12477.68247,12000,24477.68247,0.970311286
27-06-2022 12:54,11,11.19,11.19,36.9,36,39.2,0.45,0.44,0.42,923,900.72,980.784,72,0.92,2.01,2.03,2.01,0.03,0.024,0.02,1.99,2.006,1.99,2818.7875,15016.20071,17834.98821,13500,31334.98821,0.962307627
27-06-2022 12:54,10.9,11.1,11.1,39.2,39.5,36.9,0.44,0.45,0.433,964,988.29,923.238,72,0.92,1.98,2.03,1.99,0.02,0.03,0.02,1.96,2,1.97,2973.152867,15968.63283,18941.78569,14000,32941.78569,0.960451275
27-06-2022 12:55,10.94,10.95,10.95,38.4,39.1,39.2,0.433,0.45,0.45,963,978.282,980.784,72,0.92,2.01,2.01,2,0.02,0.01,0.04,2,2,1.96,3036.684567,9385.656025,12422.34059,15000,27422.34059,0.96685811
27-06-2022 12:56,11,10.84,10.84,38.7,39.1,38.4,0.46,0.44,0.43,970,978.282,960.768,72,0.92,1.96,1.98,2.03,0.01,0.014,0.01,1.95,1.966,2.02,2985.291,7605.70236,10590.99336,16000,26590.99336,0.967830531
27-06-2022 12:58,10.8,10.86,10.86,36,39,36,0.44,0.43,0.44,905,975.78,900.72,72,0.92,1.9986,2.01,2.03,0.01,0.03,0.02,1.9786,1.98,2.01,2759.4252,12257.55422,15016.97942,17000,32016.97942,0.961518839
27-06-2022 12:59,10.85,10.95,10.95,39.5,37.5,39.5,0.45,0.42,0.45,990,938.25,988.29,72,0.92,2.01,1.98,2.01,0.02,0.02,0.01,2,1.96,2,3018.86,12406.04805,15424.90805,16500,31924.90805,0.961625253
27-06-2022 13:00,10.9,11,11,39.1,38.4,39.1,0.45,0.433,0.46,975,960.768,978.282,72,0.92,1.99,1.987,1.98,0.01,0.024,0.013,1.977,1.963,1.967,2999.775473,10557.59042,13557.36589,15000,28557.36589,0.965533629
27-06-2022 13:00,10.99,11.153,11.153,39.1,37.8,39.1,0.44,0.45,0.45,981.41,945.756,978.282,72,0.92,1.97,2.01,2.01,0.013,0.03,0.01,1.96,1.98,2,2985.544067,13121.5226,16107.06667,15500,31607.06667,0.961992787
27-06-2022 13:01,10.85,11.1,11.1,39,36.5,39,0.43,0.43,0.44,978.9,913.23,975.78,72,0.92,2,1.99,1.98,0.01,0.01,0.012,1.98,1.98,1.968,2901.585833,5978.017263,8879.603096,14000,22879.6031,0.972195686
27-06-2022 13:02,10.9,11.156,11.156,37.5,38.7,37.5,0.42,0.44,0.433,941.25,968.274,938.25,72,0.92,1.997,1.987,1.97,0.02,0.023,0.016,1.963,1.964,1.954,2851.50126,13099.26588,15950.76714,13000,28950.76714,0.965075408
27-06-2022 13:03,11,11.05,11.05,38.4,36,38.4,0.433,0.45,0.46,963.84,900.72,960.768,72,0.92,1.987,2,2.01,0.034,0.03,0.014,1.964,1.97,1.996,2828.60544,18645.97428,21474.57972,12000,33474.57972,0.959837312
27-06-2022 13:04,10.9,11.19,11.19,37.8,39.5,37.8,0.45,0.46,0.44,948.78,988.29,945.756,72,0.92,1.98,1.97,1.99,0.023,0.02,0.01,1.957,1.95,1.98,2915.395767,13416.00676,16331.40253,13500,29831.40253,0.964051249
27-06-2022 13:04,10.94,11.1,11.1,36.5,39.1,36.5,0.43,0.45,0.45,916.15,978.282,913.23,72,0.92,1.97,2.06,1.97,0.023,0.02,0.01,1.95,2.04,1.96,2799.4712,12818.15155,15617.62275,14000,29617.62275,0.96429967
27-06-2022 13:05,10.91,10.95,10.95,38,39.1,38,0.44,0.44,0.45,953.8,978.282,950.76,74,0.92,2,1.97,2,0.02,0.014,0.014,1.99,1.956,1.986,2929.2519,10535.49961,13464.75151,15000,28464.75151,0.965641566
27-06-2022 13:06,11,10.84,10.84,37.5,39,37.5,0.45,0.45,0.44,941.25,975.78,938.25,74,0.92,2.01,2.01,1.97,0.01,0.01,0.01,1.98,2,1.96,2884.695,6130.121403,9014.816403,16000,25014.8164,0.969679555
27-06-2022 13:06,10.9,10.86,10.86,38.3,37.5,38.3,0.46,0.44,0.43,959.415,938.25,958.266,74,0.92,1.99,1.99,1.96,0.03,0.01,0.01,1.97,1.98,1.95,2864.217667,12142.34252,15006.56018,17000,32006.56018,0.96153088
27-06-2022 13:07,10.923,10.95,10.95,38.5,38.4,38.5,0.45,0.43,0.42,964.425,960.768,963.27,74,0.92,1.97,2,1.97,0.02,0.01,0.014,1.96,1.99,1.956,2929.728333,9282.182964,12211.9113,16500,28711.9113,0.965353567
27-06-2022 13:08,10.94,10.8,10.8,37.6,37.8,37.6,0.44,0.42,0.433,941.88,945.756,940.752,74,0.92,2,2.01,2.01,0.01,0.03,0.01,1.97,1.98,2,2847.048667,11904.8064,14751.85507,14000,28751.85507,0.96530704
27-06-2022 13:08,11,10.85,10.85,38.2,36.5,38.2,0.45,0.42,0.45,956.91,913.23,955.764,74,0.92,1.987,1.99,1.99,0.03,0.02,0.01,1.967,1.97,1.98,2818.19166,14719.88025,17538.07191,15500,33038.07191,0.960340262
27-06-2022 13:09,10.92,10.9,10.9,39.2,38,39.2,0.44,0.42,0.43,981.96,950.76,980.784,74,0.92,2.01,1.97,2,0.02,0.01,0.03,1.99,1.96,1.97,3002.202133,9451.259376,12453.46151,14000,26453.46151,0.96799159
27-06-2022 13:10,10.96,10.99,10.99,36.9,37.5,36.9,0.43,0.46,0.44,924.345,938.25,923.238,74,0.92,2.03,2,2.01,0.02,0.03,0.02,1.99,1.97,1.99,2771.1348,14505.37674,17276.51154,13000,30276.51154,0.963534424
27-06-2022 13:10,10.8,10.85,10.85,39.2,38.3,39.2,0.42,0.433,0.45,981.96,958.266,980.784,74,0.92,2.01,1.97,1.99,0.04,0.02,0.01,2,1.95,1.98,3012.1111,18981.70001,21993.81111,12000,33993.81111,0.959239732
27-06-2022 13:11,10.84,10.9,10.9,38.4,38.5,38.4,0.42,0.46,0.46,961.92,963.27,960.768,74,0.92,1.98,1.996,1.997,0.01,0.02,0.03,1.96,1.976,1.967,2940.965373,9279.835254,12220.80063,13500,25720.80063,0.968850487
27-06-2022 13:12,10.83,11,11,39.2,37.6,39.2,0.42,0.44,0.45,981.96,940.752,980.784,74,0.92,2.01,2.03,2,0.02,0.04,0.02,2,1.99,1.98,3010.619733,18235.03251,21245.65224,14000,35245.65224,0.957802052
27-06-2022 13:12,11.1,10.9,10.9,36.9,38.2,36.9,0.46,0.45,0.44,924.345,955.764,923.238,73,0.92,1.96,2.01,1.997,0.01,0.01,0.02,1.947,2,1.977,2773.65439,5899.149929,8672.804319,15000,23672.80432,0.971259456
27-06-2022 13:13,11.1,10.94,10.94,39.2,39.2,39.2,0.433,0.45,0.45,976.08,980.784,980.784,73,0.92,1.985,1.98,1.996,0.013,0.02,0.04,1.975,1.96,1.956,3053.30368,10554.49821,13607.80189,16000,29607.80189,0.964311086
27-06-2022 13:14,10.9,10.91,10.91,38.4,36.9,38.4,0.46,0.44,0.44,956.16,923.238,960.768,73,0.92,2.01,2.01,2.03,0.01,0.01,0.01,1.99,2,2.02,2898.0195,5891.903727,8789.923227,17000,25789.92323,0.96876939
27-06-2022 13:14,10.92,11.16,11.16,39.5,39.2,39.5,0.44,0.43,0.43,983.55,980.784,988.29,73,0.92,1.99,1.986,2.01,0.02,0.013,0.02,1.96,1.973,1.99,3097.589013,10624.12072,13721.70973,16500,30221.70973,0.963598025
27-06-2022 13:15,10.96,11,11,39.1,38.4,39.1,0.45,0.42,0.42,973.59,960.768,978.282,73,0.92,2,1.985,1.98,0.03,0.01,0.01,1.99,1.975,1.97,3003.888467,12558.95299,15562.84145,15000,30562.84145,0.963202253
27-06-2022 13:16,10.8,10.8,10.8,39.1,39.2,39.1,0.45,0.433,0.42,973.59,980.784,978.282,73,0.92,2.03,2.01,2.01,0.01,0.02,0.013,2.016,1.99,1.997,3088.346267,9576.74588,12665.09215,15500,28165.09215,0.965990969
27-06-2022 13:16,10.84,10.85,10.85,39,36.9,39,0.44,0.45,0.42,971.1,923.238,975.78,73,0.92,2.03,1.99,1.96,0.014,0.03,0.01,2,1.96,1.95,2926.1313,12927.76763,15853.89893,14000,29853.89893,0.964025115
27-06-2022 13:17,10.83,10.9,10.9,37.5,39.2,37.5,0.43,0.43,0.46,933.75,980.784,938.25,73,0.92,2.01,2,1.995,0.03,0.01,0.02,1.99,1.99,1.975,2901.770417,11931.60314,14833.37356,13000,27833.37356,0.966378048
27-06-2022 13:19,10.82,10.99,10.99,38.4,38.4,38.4,0.42,0.44,0.433,956.16,960.768,960.768,73,0.92,1.98,2.03,2.01,0.02,0.014,0.03,1.956,2.016,1.98,2958.9504,10412.23802,13371.18842,12000,25371.18842,0.969260875
27-06-2022 13:20,11,10.85,10.85,37.8,36,37.8,0.433,0.45,0.46,941.22,900.72,945.756,73,0.92,2.01,2.03,1.99,0.024,0.03,0.01,1.98,2,1.98,2782.08,15203.27841,17985.35841,13500,31485.35841,0.962133599
27-06-2022 13:20,11.153,10.9,10.9,36.5,39.5,36.5,0.45,0.46,0.44,910.675,988.29,913.23,73,0.92,1.96,2.01,2,0.03,0.02,0.014,1.95,1.99,1.986,2803.9375,14808.99879,17612.93629,14000,31612.93629,0.961985997
27-06-2022 13:21,11.1,11,11,38,39.1,38,0.43,0.45,0.45,948.1,978.282,950.76,73,0.92,1.995,1.98,2.03,0.01,0.024,0.03,1.981,1.956,2,2946.381267,10662.10501,13608.48627,15000,28608.48627,0.965474061
27-06-2022 13:22,11.156,10.9,10.9,37.5,39.1,37.5,0.44,0.44,0.45,935.625,978.282,938.25,73,0.92,2.01,2.01,2.03,0.014,0.03,0.02,1.98,1.98,2.01,2918.0527,13661.78437,16579.83707,16000,32579.83707,0.960868813
27-06-2022 13:22,11.05,10.94,10.94,38.3,39,38.3,0.45,0.433,0.44,955.585,975.78,958.266,73,0.92,1.99,1.96,2.01,0.03,0.01,0.024,1.97,1.95,1.986,2949.573333,12312.91508,15262.48841,17000,32262.48841,0.961235201
27-06-2022 13:23,11,10.91,10.91,38.5,37.5,38.5,0.46,0.46,0.43,960.575,938.25,963.27,73,0.92,1.997,1.95,1.998,0.02,0.014,0.03,1.973,1.936,1.968,2887.925417,10269.12253,13157.04795,16500,29657.04795,0.964253847
27-06-2022 13:24,10.9,11,11,37.6,38.4,37.6,0.45,0.44,0.42,938.12,960.768,940.752,73,0.92,2,2.01,2.01,0.024,0.03,0.01,1.97,1.98,2,2877.681067,16274.44041,19152.12148,15000,34152.12148,0.959057682
27-06-2022 13:24,10.923,10.9,10.9,38.2,37.8,38.2,0.44,0.45,0.433,955,945.756,955.764,73,0.92,1.97,1.99,1.986,0.03,0.02,0.014,1.96,1.97,1.972,2872.048347,15087.73964,17959.78799,15500,33459.78799,0.959854346
27-06-2022 13:25,10.94,10.923,10.923,39.2,36.5,39.2,0.433,0.45,0.45,980,913.23,980.784,73,0.92,1.986,1.987,1.995,0.01,0.024,0.03,1.963,1.963,1.965,2921.514863,9883.053437,12804.5683,14000,26804.5683,0.967580527
27-06-2022 13:26,11,10.94,10.94,36.9,38,36.9,0.46,0.44,0.43,924,950.76,923.238,73,0.92,1.98,2,2.01,0.023,0.03,0.02,1.95,1.97,1.99,2773.607967,15591.2167,18364.82466,13000,31364.82466,0.962273092
27-06-2022 13:26,10.92,11,11,37.6,37.5,37.6,0.44,0.43,0.44,942,938.25,940.752,73,0.92,2.01,1.97,1.99,0.03,0.01,0.024,2,1.96,1.966,2808.450833,11815.54289,14623.99372,12000,26623.99372,0.967791893
27-06-2022 13:27,10.96,10.92,10.92,38.2,38.3,38.2,0.45,0.42,0.45,957,958.266,955.764,73,0.92,1.99,1.986,1.998,0.01,0.023,0.03,1.97,1.963,1.968,2910.897553,10102.48621,13013.38377,13500,26513.38377,0.96792141
27-06-2022 13:28,10.8,10.96,10.96,39.2,38.5,39.2,0.45,0.433,0.46,987,963.27,980.784,73,0.92,2,1.998,2,0.02,0.03,0.01,1.98,1.968,1.99,3036.031833,15776.62021,18812.65204,14000,32812.65204,0.9606002
27-06-2022 13:28,10.84,10.8,10.8,36.9,37.6,36.9,0.44,0.45,0.45,923,940.752,923.238,73,0.92,2.02,2.01,1.991,0.02,0.01,0.023,1.98,2,1.968,2767.69177,8636.652576,11404.34435,15000,26404.34435,0.968049122
27-06-2022 13:29,10.83,10.84,10.84,39.2,38.2,39.2,0.43,0.43,0.44,978,955.764,980.784,73,0.92,1.98,1.99,1.996,0.04,0.02,0.03,1.97,1.97,1.966,3004.522747,18852.82666,21857.34941,16000,37857.34941,0.954816474
27-06-2022 13:30,10.82,10.83,10.83,38.4,39.2,38.4,0.42,0.44,0.433,965,980.784,960.768,73,0.92,2,2,1.98,0.01,0.02,0.01,1.98,1.98,1.97,2980.676267,9520.200924,12500.87719,17000,29500.87719,0.964435388
27-06-2022 13:30,11,10.82,10.82,38.3,36.9,38.3,0.433,0.45,0.46,958,923.238,958.266,73,0.92,1.99,2.02,2.01,0.02,0.04,0.02,1.98,1.98,1.99,2872.670733,17489.72717,20362.3979,16500,36862.3979,0.955951662
27-06-2022 13:31,11.153,11.14,11.14,38.5,39.2,38.5,0.45,0.46,0.44,964,980.784,963.27,73,0.92,2,1.98,1.99,0.01,0.01,0.02,1.987,1.97,1.97,2985.5749,6310.532649,9296.107549,15000,24296.10755,0.970525025
27-06-2022 13:32,11.1,11.05,11.05,37.6,38.4,37.6,0.43,0.45,0.45,941,960.768,940.752,73,0.92,2.03,2,2,0.013,0.02,0.04,2.02,1.98,1.96,2882.190933,10003.46203,12885.65296,15500,28385.65296,0.96573377
27-06-2022 13:32,11.156,10.93,10.93,38.2,39.2,38.2,0.44,0.44,0.45,957,980.784,955.764,73,0.92,2.02,1.99,2.02,0.01,0.01,0.01,1.99,1.98,2.01,2984.4144,6262.473396,9246.887796,14000,23246.8878,0.971761949
27-06-2022 13:33,11.05,10.99,10.99,39.2,36.9,39.2,0.45,0.45,0.44,979,923.238,980.784,73,0.92,1.98,2,1.98,0.03,0.013,0.02,1.96,1.987,1.96,2936.1048,13284.54498,16220.64978,13000,29220.64978,0.96476131
27-06-2022 13:34,11.19,11.195,11.195,36.9,39.2,36.9,0.46,0.44,0.43,926,980.784,923.238,73,0.92,1.97,2.03,2,0.02,0.01,0.01,1.96,2.02,1.99,2841.656967,8926.041642,11767.69861,12000,23767.69861,0.971147572
27-06-2022 13:34,11.1,10.96,10.96,39.2,38.4,39.2,0.45,0.43,0.42,987.84,960.768,980.784,73,0.92,1.99,2.02,1.99,0.01,0.03,0.013,1.96,1.99,1.977,3031.479467,12487.76111,15519.24058,13500,29019.24058,0.964995697
27-06-2022 13:35,10.95,11,11,38.4,39.5,38.4,0.44,0.42,0.433,967.68,988.29,960.768,75,0.92,2,1.98,2,0.03,0.02,0.01,1.98,1.96,1.99,2995.845,15878.69588,18874.54088,14000,32874.54088,0.96052882
27-06-2022 13:36,10.84,10.9,10.9,38.7,39.1,38.7,0.45,0.42,0.45,975.24,978.282,968.274,75,0.92,2.03,1.97,2.03,0.02,0.01,0.03,2.01,1.96,2,3030.792367,9540.422029,12571.2144,15000,27571.2144,0.966684179
27-06-2022 13:36,10.86,10.923,10.923,36,39.1,36,0.44,0.42,0.43,907.2,978.282,900.72,75,0.92,2.03,1.99,2.02,0.02,0.03,0.02,2.01,1.96,2,2763.710633,15063.10712,17826.81775,16000,33826.81775,0.959431842
27-06-2022 13:37,10.95,10.94,10.94,39.5,39,39.5,0.43,0.46,0.44,995.4,975.78,988.29,75,0.92,1.96,2,1.98,0.02,0.02,0.01,1.95,1.98,1.97,3063.128333,12956.41276,16019.54109,17000,33019.54109,0.960361625
27-06-2022 13:38,11,11,11,39.1,37.5,39.1,0.42,0.433,0.45,985.32,938.25,978.282,75,0.92,1.995,2.03,1.991,0.01,0.02,0.03,1.965,2.01,1.961,2982.841387,9114.721578,12097.56296,16500,28597.56296,0.965486788
27-06-2022 13:38,11.153,10.92,10.92,39.1,38.4,39.1,0.42,0.46,0.46,985.32,960.768,978.282,75,0.92,2.01,2.03,1.99,0.03,0.02,0.02,1.99,2.01,1.97,3036.198933,15868.91124,18905.11017,14000,32905.11017,0.960493567
27-06-2022 13:39,11.1,10.96,10.96,39,37.8,39,0.42,0.44,0.45,982.8,945.756,975.78,75,0.92,2.01,1.996,2,0.02,0.01,0.02,2,1.986,1.98,2983.72488,9427.325505,12411.05039,15500,27911.05039,0.96628738
27-06-2022 13:40,11.156,10.8,10.8,37.5,36.5,37.5,0.46,0.45,0.44,945,913.23,938.25,75,0.92,2.03,1.9985,2.03,0.01,0.03,0.02,2,1.9685,2.01,2790.625542,11322.89533,14113.52087,14000,28113.52087,0.966051127
27-06-2022 13:40,11.05,10.84,10.84,38.4,38,38.4,0.433,0.45,0.45,967.68,951.52,961.536,75,0.92,2.01,2.01,2.03,0.03,0.02,0.01,1.99,1.99,2.02,2953.2208,15403.18635,18356.40715,13000,31356.40715,0.962282835
27-06-2022 13:41,11.19,10.83,10.83,37.8,37.5,37.8,0.46,0.44,0.44,952.56,939,946.512,75,0.92,1.98,2.01,1.996,0.02,0.01,0.03,1.96,2,1.966,2835.87678,8997.672144,11833.54892,12000,23833.54892,0.971069946
27-06-2022 13:42,11.1,10.82,10.82,36.5,38.3,36.5,0.44,0.43,0.43,919.8,959.032,913.96,75,0.92,2.01,2.03,1.985,0.02,0.03,0.02,2,2,1.965,2766.708483,14843.73044,17610.43892,13500,31110.43892,0.962567623
27-06-2022 13:42,10.95,11,11,38.7,38.5,38.7,0.45,0.42,0.42,975.24,964.04,969.048,75,0.92,1.976,2.01,2.01,0.01,0.02,0.01,1.966,1.99,2,2983.03828,9369.361163,12352.39944,14000,26352.39944,0.968109974
27-06-2022 13:45,10.84,11.153,11.153,36,37.6,36,0.45,0.433,0.42,907.2,941.504,901.44,75,0.92,2.01,1.98,2.01,0.01,0.02,0.03,1.99,1.96,1.98,2669.7216,8661.91908,11331.64068,15000,26331.64068,0.968134295
27-06-2022 13:46,10.86,11.1,11.1,39.5,38.2,39.5,0.44,0.45,0.42,995.4,956.528,989.08,75,0.92,2.01,2.01,2.03,0.02,0.01,0.02,2,2,2.01,3078.827467,9661.887649,12740.71512,16000,28740.71512,0.965320016
27-06-2022 13:46,10.95,11.156,11.156,39.1,39.2,39.1,0.43,0.43,0.46,985.32,981.568,979.064,75,0.92,1.99,1.976,2.01,0.01,0.01,0.02,1.977,1.966,1.99,3050.54688,6454.297897,9504.844777,17000,26504.84478,0.96793141
27-06-2022 13:47,10.8,11.05,11.05,39.1,36.9,39.1,0.42,0.44,0.433,985.32,923.976,979.064,75,0.92,1.97,1.985,1.98,0.013,0.02,0.01,1.96,1.965,1.97,2913.865117,9901.848381,12815.7135,16500,29315.7135,0.96465072
27-06-2022 13:48,11.18,11.2,11.2,39,37.6,39,0.433,0.45,0.46,982.8,941.504,976.56,75,0.92,2,2.01,2.01,0.01,0.01,0.01,1.98,2,2,2980.2892,6177.67394,9157.96314,15000,24157.96314,0.970687703
27-06-2022 13:48,11.13,11,11,37.5,38.2,37.5,0.45,0.46,0.44,945,956.528,939,75,0.92,1.997,1.99,1.996,0.02,0.013,0.02,1.963,1.977,1.976,2839.681283,9924.525197,12764.20648,15500,28264.20648,0.965875374
27-06-2022 13:49,11.04,10.95,10.95,38.4,39.2,38.4,0.43,0.45,0.45,967.68,981.568,961.536,75,0.92,1.986,1.97,1.995,0.034,0.01,0.01,1.963,1.96,1.985,2965.801387,13827.37618,16793.17757,14000,30793.17757,0.962935206
27-06-2022 13:50,10.89,10.89,10.89,37.8,36.9,37.8,0.44,0.44,0.45,952.56,923.976,946.512,75,0.92,1.997,2,2.01,0.023,0.02,0.013,1.974,1.98,1.997,2816.19396,12652.15345,15468.34741,13000,28468.34741,0.965637375
27-06-2022 13:50,10.94,11.03,11.03,36.5,39.2,36.5,0.45,0.433,0.44,919.8,981.568,913.96,75,0.92,1.97,1.987,1.99,0.023,0.034,0.01,1.95,1.953,1.98,2776.337893,17408.68388,20185.02177,12000,32185.02177,0.96132468
27-06-2022 13:51,10.98,11.01,11.01,38,38.4,38,0.46,0.46,0.43,957.6,961.536,951.52,75,0.92,1.97,2.01,1.97,0.02,0.023,0.02,1.96,1.987,1.95,2884.408533,13207.88987,16092.29841,13500,29592.29841,0.964329107
27-06-2022 13:52,11.19,10.9,10.9,37.5,38.3,37.5,0.45,0.44,0.42,946.875,959.032,939,75,0.92,2,1.997,2,0.01,0.023,0.034,1.97,1.974,1.966,2851.459777,10050.57444,12902.03422,14000,26902.03422,0.96746648
27-06-2022 13:52,10.97,11.02,11.02,38.3,38.5,38.3,0.44,0.45,0.433,967.075,964.04,959.032,75,0.92,1.997,1.987,2.012,0.03,0.02,0.023,1.977,1.967,1.989,2941.997587,15555.51395,18497.51153,15000,33497.51153,0.959810904
27-06-2022 13:53,10.84,11.17,11.17,38.5,37.6,38.5,0.433,0.45,0.45,972.125,941.504,964.04,75,0.92,2.01,2,2.012,0.02,0.01,0.023,2,1.99,1.989,2929.709833,9262.337018,12192.04685,16000,28192.04685,0.96595953
27-06-2022 13:54,10.99,11.12,11.12,37.6,38.2,37.6,0.46,0.44,0.43,949.4,956.528,941.504,75,0.92,1.992,2.01,1.997,0.01,0.03,0.02,1.962,1.98,1.977,2857.520347,12160.26937,15017.78972,17000,32017.78972,0.961517902
27-06-2022 13:54,11,11,11,38.2,39.2,38.2,0.44,0.43,0.44,964.55,981.568,956.528,75,0.92,2.01,1.99,1.987,0.03,0.02,0.01,1.99,1.97,1.977,2963.498627,15729.92704,18693.42567,16500,35193.42567,0.957861946
27-06-2022 13:55,11.1,10.9,11.1,39.2,36.9,39.2,0.45,0.42,0.45,989.8,923.976,981.568,75,0.92,1.99,1.97,2,0.02,0.01,0.03,1.97,1.96,1.97,2937.8551,9386.948109,12324.80321,15000,27324.80321,0.966972097
27-06-2022 13:56,11,11,10.9,36.9,39.2,36.9,0.45,0.433,0.46,931.725,981.568,923.976,75,0.92,2.01,2,2.01,0.02,0.03,0.02,1.97,1.97,1.99,2848.984067,15428.32706,18277.31113,15500,33777.31113,0.95948881
27-06-2022 13:56,11.153,10.9,10.9,39.2,38.4,39.2,0.44,0.45,0.45,989.8,961.536,981.568,75,0.92,1.976,1.987,1.99,0.04,0.02,0.01,1.966,1.967,1.98,3008.08832,19229.66896,22237.75728,14000,36237.75728,0.956665725
27-06-2022 13:57,11.1,10.923,10.9,38.4,38.7,38.4,0.43,0.43,0.44,969.6,969.048,961.536,75,0.92,1.978,1.986,1.987,0.01,0.02,0.03,1.958,1.966,1.957,2940.34758,9403.722735,12344.07032,13000,25344.07032,0.969292721
27-06-2022 13:58,11.156,10.94,10.9,38.2,36,38.5,0.42,0.44,0.433,964.55,901.44,964.04,75,0.92,2.01,2.03,2,0.02,0.04,0.02,2,1.99,1.98,2842.817467,17043.3926,19886.21006,12000,31886.21006,0.961669986
27-06-2022 13:58,11.05,11,11,39.2,39.5,37.6,0.433,0.45,0.46,989.8,989.08,941.504,75,0.92,1.99,2.01,1.97,0.01,0.01,0.02,1.977,2,1.95,2993.0411,6532.887648,9525.928748,13500,23025.92875,0.972022839
27-06-2022 13:59,11.19,10.92,10.9,36.9,39.1,38.2,0.45,0.46,0.44,931.725,979.064,956.528,75,0.92,1.97,1.98,2.01,0.013,0.02,0.04,1.96,1.96,1.97,2880.8293,10165.01221,13045.84151,14000,27045.84151,0.967298256
27-06-2022 14:00,11.1,10.96,10.923,39.2,39.1,39.2,0.43,0.45,0.45,989.8,979.064,981.568,75,0.92,2,2.01,2.03,0.01,0.01,0.01,1.98,2,2.02,3088.522433,6464.17308,9552.695514,15000,24552.69551,0.970223012
27-06-2022 14:00,10.95,10.8,10.94,38.4,39,36.9,0.44,0.44,0.45,969.6,976.56,923.976,75,0.92,1.97,1.986,2.01,0.02,0.013,0.02,1.94,1.973,1.99,2887.4751,10406.22179,13293.69689,16000,29293.69689,0.96467633
27-06-2022 14:01,10.84,10.84,11,38.3,37.5,38.2,0.45,0.45,0.44,967.075,939,956.528,75,0.92,1.96,1.985,1.98,0.03,0.01,0.01,1.95,1.975,1.97,2851.935283,12294.59898,15146.53427,17000,32146.53427,0.961369142
27-06-2022 14:02,10.86,10.83,10.92,38.5,38.4,39.2,0.46,0.44,0.43,972.125,961.536,981.568,75,0.92,2.02,2.01,2.01,0.01,0.02,0.013,2.006,1.99,1.997,3015.552333,9318.020042,12333.57238,16500,28833.57238,0.965211867
